song_id,avg_valence,std_valence,samples_valence,avg_arousal,std_arousal,samples_arousal,emotion_quadrant,valence_binary,arousal_binary,emotion_simple
592.0,0.03180473883333333,0.029159948221477414,60,0.12055670016666667,0.03600261519742395,60,happy_energetic,1,1,neutral
594.0,-0.32971658499999995,0.018664214535413535,60,-0.16096561,0.031079451964289313,60,sad_calm,0,0,sad
597.0,0.24941862500000003,0.011699999929117735,60,0.044514906666666666,0.022838876647045394,60,happy_energetic,1,1,neutral
598.0,0.17425534412666668,0.02354991574493009,60,-0.0905560151666667,0.03762083679056822,60,peaceful_calm,1,0,neutral
600.0,-0.11257871499999998,0.013270538043749712,60,-0.23395995135000003,0.011059253762327465,60,sad_calm,0,0,neutral
605.0,0.28971661593333337,0.042276925507988804,60,0.0394903095,0.011456075091692242,60,happy_energetic,1,1,neutral
606.0,0.10383583288333333,0.09221870390916412,60,-0.13925218649999996,0.005807375738491477,60,peaceful_calm,1,0,neutral
607.0,0.25702295968,0.03737972758828406,60,0.05723697783333334,0.03771906116561436,60,happy_energetic,1,1,neutral
608.0,-0.035062982,0.08698717137922225,60,-0.44725468166666665,0.015431813307790414,60,sad_calm,0,0,neutral
609.0,0.3016167652000001,0.011863559731942632,60,0.20437412516666667,0.009666168696226114,60,happy_energetic,1,1,happy
610.0,0.34201734333333333,0.01632346121997789,60,0.4581682533333334,0.018190774481885653,60,happy_energetic,1,1,happy
611.0,0.07096149366666667,0.02392364085262595,60,0.09134375966666668,0.011169722211961221,60,happy_energetic,1,1,neutral
612.0,0.3249552633333333,0.009849526461036368,60,0.16923006151666667,0.01704752487395322,60,happy_energetic,1,1,happy
613.0,0.355435555,0.056919583632414915,60,0.057360954166666665,0.06397930044732895,60,happy_energetic,1,1,happy
614.0,-0.070749001,0.047720184123721365,60,0.09249367416666665,0.12228709734235228,60,angry_energetic,0,1,neutral
615.0,-0.04150908851666667,0.02458924631268301,60,-0.2389336536666667,0.013383662765985124,60,sad_calm,0,0,neutral
616.0,-0.06304029483333333,0.039446626778233206,60,-0.12549549259999998,0.031503084173463126,60,sad_calm,0,0,neutral
617.0,-0.1647520533333333,0.08116890707553492,60,0.4155133775,0.027650262616939137,60,angry_energetic,0,1,neutral
620.0,-0.01793881566666667,0.004630523162856212,60,0.2610008716666667,0.00975358748596453,60,angry_energetic,0,1,neutral
621.0,-0.010141633333333334,0.039818959334609924,60,-0.32455527054283334,0.047606950190737324,60,sad_calm,0,0,neutral
622.0,0.025224617666666664,0.028794571858456724,60,-0.13561820926666665,0.040372205220749226,60,peaceful_calm,1,0,neutral
623.0,0.1037431165,0.045969936481595905,60,-0.25117433166666664,0.020037885238039236,60,peaceful_calm,1,0,neutral
625.0,-0.12492941333333334,0.016497182942634747,60,-0.34113095333333326,0.017978795705278914,60,sad_calm,0,0,neutral
628.0,0.39757303499999996,0.032304468593028136,60,0.11782659833333335,0.014735173547021106,60,happy_energetic,1,1,happy
629.0,0.5192224733333334,0.10188715677426648,60,0.5876651666666667,0.07166845695147592,60,happy_energetic,1,1,happy
631.0,-0.4268973016666667,0.009609347085702397,60,0.62566582,0.0330800093867923,60,angry_energetic,0,1,sad
632.0,0.18206635499999996,0.028515821290892914,60,-0.12405619500000002,0.014133905586419075,60,peaceful_calm,1,0,neutral
634.0,0.16524716666666667,0.04104866218858891,60,-0.10144018499999999,0.05142674946207738,60,peaceful_calm,1,0,neutral
635.0,0.4064311785,0.018948898594790663,60,0.32590931333333323,0.019987609712114707,60,happy_energetic,1,1,happy
637.0,-0.21100787743333332,0.017458673047284587,60,-0.5647589833333334,0.0190424514086218,60,sad_calm,0,0,neutral
638.0,-0.07114608266666665,0.0225553621154287,60,-0.2643782805,0.028042901277120644,60,sad_calm,0,0,neutral
639.0,0.3404207655,0.003981781316331266,60,0.16266919333333338,0.01459488577807967,60,happy_energetic,1,1,happy
640.0,0.55699922,0.05358058173205351,60,0.5700259835,0.027807969720194652,60,happy_energetic,1,1,happy
643.0,-0.1056756688333333,0.013208258597473916,60,-0.20874551194166666,0.06243838279522351,60,sad_calm,0,0,neutral
644.0,0.15611709,0.015480041271162684,60,-0.07652885733333332,0.013697194299190604,60,peaceful_calm,1,0,neutral
645.0,0.14105266333333333,0.008395109062234521,60,0.017518501300000003,0.017647814848638036,60,happy_energetic,1,1,neutral
646.0,-0.07819536833333333,0.05509734827991722,60,-0.21341250666666667,0.02215650042262892,60,sad_calm,0,0,neutral
647.0,0.14313207883333331,0.018721045353093407,60,-0.34511417683333334,0.02976506302461268,60,peaceful_calm,1,0,neutral
648.0,0.44703118333333336,0.02608513824989986,60,0.11487792666666664,0.0385307990183129,60,happy_energetic,1,1,happy
649.0,0.2550731191666667,0.07392405238424554,60,0.22756037433333332,0.07906439990549387,60,happy_energetic,1,1,neutral
650.0,-0.11580049366666666,0.026568070141754118,60,0.35888551420000003,0.01745281249635342,60,angry_energetic,0,1,neutral
651.0,0.4852539166666666,0.025732249075360453,60,0.5200636333333333,0.019297581265508092,60,happy_energetic,1,1,happy
652.0,-0.19550230333333335,0.01561222858554544,60,-0.29935028461666663,0.009050399749869239,60,sad_calm,0,0,neutral
653.0,0.17454358801666664,0.02396517454267735,60,0.20808868616666668,0.016429404349987565,60,happy_energetic,1,1,neutral
654.0,0.019267088833333338,0.05128135488778181,60,0.20963338831666667,0.024820347693933015,60,happy_energetic,1,1,neutral
656.0,-0.18445244558333326,0.021291441668838975,60,-0.32526296666666676,0.01773585662377835,60,sad_calm,0,0,neutral
657.0,0.017828571600000002,0.012372840309479403,60,0.16933880933333337,0.017653946807776145,60,happy_energetic,1,1,neutral
658.0,0.10081625008333332,0.01820917684892513,60,-0.12367761516666669,0.009281034977973002,60,peaceful_calm,1,0,neutral
660.0,-0.49215319500000004,0.036559628757416855,60,-0.6730344666666664,0.011692775862994302,60,sad_calm,0,0,sad
661.0,-0.47812862349999996,0.0352182188875391,60,-0.5967120733333332,0.02447670171965487,60,sad_calm,0,0,sad
662.0,-0.007567406333333333,0.02831111506557651,60,0.1551472605416667,0.01939757200219062,60,angry_energetic,0,1,neutral
663.0,-0.2128035576666667,0.037538869910089305,60,-0.13441735155000004,0.0360206858823055,60,sad_calm,0,0,neutral
664.0,0.4158180633333333,0.022331827258712814,60,0.4352153083333334,0.026710821927459112,60,happy_energetic,1,1,happy
665.0,0.34878388833333335,0.007539635439724337,60,0.16029956733333334,0.013617449836209893,60,happy_energetic,1,1,happy
666.0,0.07353060683333333,0.03746472985883819,60,0.24043761866666669,0.015046694394185886,60,happy_energetic,1,1,neutral
667.0,-0.16164464478833335,0.11925717709110593,60,-0.09294977916666668,0.0562529947963458,60,sad_calm,0,0,neutral
668.0,0.1811621695,0.016650005632941535,60,-0.002702152666666666,0.08566583909080579,60,peaceful_calm,1,0,neutral
671.0,-0.10581209729999999,0.05713149816173277,60,-0.2941428818833334,0.0297263765624513,60,sad_calm,0,0,neutral
672.0,0.21620786600000003,0.023288403011009522,60,-0.21023907566666666,0.04566068788068939,60,peaceful_calm,1,0,neutral
673.0,0.39999265581666665,0.01712093408826126,60,0.39327407333333336,0.017100466976848586,60,happy_energetic,1,1,happy
674.0,0.5183871483333333,0.021135128440280742,60,0.4583464866666667,0.03406641873580916,60,happy_energetic,1,1,happy
675.0,0.12799039383333335,0.033388325129361116,60,0.052770171166666664,0.023293816519305007,60,happy_energetic,1,1,neutral
676.0,0.45219869166666676,0.02575918148069598,60,0.4148962946666667,0.025404820628992405,60,happy_energetic,1,1,happy
677.0,0.18887689400000002,0.010266012616421431,60,0.5131759410000001,0.026878958864128503,60,happy_energetic,1,1,neutral
681.0,0.35985595333333337,0.010320081416579155,60,-0.04358738166666667,0.01718990564476229,60,peaceful_calm,1,0,happy
682.0,0.304146511,0.021332186909169104,60,-0.0062737757,0.022514698088130735,60,peaceful_calm,1,0,happy
684.0,0.061194264166666665,0.04525715089197972,60,-0.09777953933333333,0.028709408040302684,60,peaceful_calm,1,0,neutral
685.0,-0.169892471,0.06596041669510043,60,-0.07668812571666667,0.04543139443277943,60,sad_calm,0,0,neutral
686.0,0.08917003333333333,0.044673915804468334,60,-0.2593166738333333,0.05189424930744347,60,peaceful_calm,1,0,neutral
687.0,0.5198384500000001,0.02721284723399654,60,0.5637935,0.0323323378289188,60,happy_energetic,1,1,happy
688.0,0.017910491083333327,0.06307624299657424,60,-0.02161938716666667,0.046469563195452104,60,peaceful_calm,1,0,neutral
689.0,-0.11133415966666665,0.01863159511419397,60,-0.20919976433333332,0.011947476756621372,60,sad_calm,0,0,neutral
690.0,-0.0009221216666666667,0.02847655970739848,60,-0.5753301666666666,0.018745313738964795,60,sad_calm,0,0,neutral
691.0,-0.17957575,0.00919690259711569,60,0.098124605,0.026655695105389295,60,angry_energetic,0,1,neutral
692.0,0.05594475371666667,0.027327553587061074,60,0.5647883830333333,0.016638534682313705,60,happy_energetic,1,1,neutral
693.0,0.0487539165,0.10644691893161966,60,0.27418093280000005,0.066700731532178,60,happy_energetic,1,1,neutral
695.0,0.20078639433333328,0.01013561691392625,60,0.4017558616666667,0.033061887261926895,60,happy_energetic,1,1,neutral
696.0,0.2556753016666667,0.034117217660542466,60,0.2909404352833333,0.04819587585532608,60,happy_energetic,1,1,neutral
697.0,0.22961192934999997,0.020787768525283818,60,0.08064462435000003,0.015934609614768395,60,happy_energetic,1,1,neutral
698.0,-0.17095586966666662,0.010629390345563877,60,-0.14630025466666666,0.024243949512434606,60,sad_calm,0,0,neutral
699.0,0.04772569445,0.01991770632663025,60,-0.11668398516666668,0.004633843988855793,60,peaceful_calm,1,0,neutral
700.0,0.12522966166666666,0.02469586460586125,60,0.09444255388333334,0.0421705738055493,60,happy_energetic,1,1,neutral
702.0,-0.37493195000000007,0.01630481681980819,60,0.5980966,0.02093179675215037,60,angry_energetic,0,1,sad
703.0,0.286749241,0.015232576769600376,60,0.12409239833333331,0.02063997128871139,60,happy_energetic,1,1,neutral
704.0,-0.09927924999999999,0.02748351054705045,60,-0.16987679166666664,0.030197327618451557,60,sad_calm,0,0,neutral
706.0,0.11676560333333333,0.03192784390996865,60,0.10258205066666665,0.029079786188657454,60,happy_energetic,1,1,neutral
707.0,-0.4687844678333333,0.06381563945206441,60,-0.4765166416666667,0.06093116111825237,60,sad_calm,0,0,sad
708.0,-0.21472981500000002,0.024880703490917245,60,-0.3800427983333333,0.044868215344036476,60,sad_calm,0,0,neutral
709.0,0.08189343500000001,0.010867824346866228,60,0.23859558206666667,0.0057564507102788615,60,happy_energetic,1,1,neutral
710.0,0.04223325183333333,0.021546928813878055,60,0.13912691800000002,0.017293026652559967,60,happy_energetic,1,1,neutral
711.0,-0.20928233666666662,0.028439740075863133,60,-0.36737935333333344,0.026950347367974477,60,sad_calm,0,0,neutral
712.0,0.017541157166666665,0.016249095915122386,60,-0.19844248666666667,0.029916011395563564,60,peaceful_calm,1,0,neutral
713.0,0.2311930495,0.033313696327232904,60,0.052264034499999994,0.02102390143944945,60,happy_energetic,1,1,neutral
714.0,0.036756948183333325,0.0416485741711477,60,0.007148495983333333,0.029194622935893037,60,happy_energetic,1,1,neutral
715.0,-0.003349816233333333,0.010857905447139873,60,-0.3376253948333333,0.03369924385525817,60,sad_calm,0,0,neutral
717.0,0.0117669735,0.04123319416285217,60,-0.023787642833333334,0.03803746205957684,60,peaceful_calm,1,0,neutral
718.0,0.34317274500000006,0.014724294884910729,60,0.18478606316666665,0.016009097988033814,60,happy_energetic,1,1,happy
719.0,0.3073710948333333,0.05762173658294621,60,0.39298141000000003,0.06359383092202865,60,happy_energetic,1,1,happy
721.0,0.05753308226666666,0.05907166554142223,60,0.2063468808333333,0.02656100840155875,60,happy_energetic,1,1,neutral
722.0,0.31295734,0.015179553980065858,60,0.14108309166666666,0.024442743109079033,60,happy_energetic,1,1,happy
723.0,0.4406089806666666,0.011208954047099401,60,0.41123197453333327,0.00566006277494551,60,happy_energetic,1,1,happy
724.0,0.17891866996666667,0.062484105764597654,60,0.2759599435,0.03377255833896483,60,happy_energetic,1,1,neutral
725.0,0.1970842755,0.012620310659107199,60,0.12085505666666667,0.04951684876647452,60,happy_energetic,1,1,neutral
726.0,-0.35869223166666664,0.023617029920098558,60,0.3947948115,0.02489501856236443,60,angry_energetic,0,1,sad
727.0,-0.022073415,0.031354356608584315,60,-0.13724172666666667,0.017869648622593437,60,sad_calm,0,0,neutral
728.0,0.5188558616666666,0.014269515170718443,60,0.4371984833333333,0.01914321363433324,60,happy_energetic,1,1,happy
729.0,-0.23217263066666669,0.02564975692903059,60,0.2309628419,0.12773950576634632,60,angry_energetic,0,1,neutral
730.0,-0.04774397853333334,0.013657217883434663,60,-0.11921188753333331,0.03517147403277855,60,sad_calm,0,0,neutral
731.0,0.2641220028333333,0.04785282250877267,60,0.6071086781666666,0.0330269062231926,60,happy_energetic,1,1,neutral
732.0,0.17672902383333333,0.06518343216260243,60,-0.011859075833333337,0.1297672735630577,60,peaceful_calm,1,0,neutral
733.0,0.006754311166666668,0.03587633587468547,60,-0.15502002166666662,0.02647367865396428,60,peaceful_calm,1,0,neutral
734.0,0.4127427316666666,0.015884325876205675,60,0.35053088408333327,0.04587740472103003,60,happy_energetic,1,1,happy
735.0,0.01879581071666667,0.011708587830213455,60,0.05117679131666666,0.013807696741626666,60,happy_energetic,1,1,neutral
736.0,-0.19201009,0.02614738901606111,60,-0.277673255,0.022179294572111055,60,sad_calm,0,0,neutral
737.0,-0.006080406,0.018115190957313256,60,-0.0880859395,0.022096961062725,60,sad_calm,0,0,neutral
738.0,0.19691634866666666,0.02096950068618202,60,0.21008100166666666,0.016553991725557632,60,happy_energetic,1,1,neutral
739.0,0.37097833333333335,0.11330583434073856,60,0.3293033585,0.11797700125877986,60,happy_energetic,1,1,happy
740.0,-0.07688448716666667,0.09040221330558569,60,-0.060071070916666656,0.019801307516401703,60,sad_calm,0,0,neutral
741.0,-0.16237762738333336,0.011275962023415277,60,-0.029694125999999998,0.011912461904619632,60,sad_calm,0,0,neutral
742.0,0.38480646166666677,0.009210221411726784,60,0.2646938483333333,0.021941185554982298,60,happy_energetic,1,1,happy
743.0,0.059497580900000006,0.01627538642869922,60,-0.23377540516666664,0.04487697462492298,60,peaceful_calm,1,0,neutral
744.0,0.19849947166666665,0.018054959168809104,60,0.30605772833333333,0.016360618530708554,60,happy_energetic,1,1,neutral
745.0,-0.6373427383333332,0.03588245200444126,60,-0.11832028566666666,0.025982110747004582,60,sad_calm,0,0,sad
746.0,-0.12789557983333333,0.011884549363426799,60,-0.20916219416666665,0.017332010082154955,60,sad_calm,0,0,neutral
747.0,0.11124038173833334,0.009581247190627166,60,-0.18229186066666667,0.022692242581874456,60,peaceful_calm,1,0,neutral
748.0,-0.032567595166666664,0.029485042871022108,60,0.07496581816666666,0.020794783786532742,60,angry_energetic,0,1,neutral
749.0,0.04102049966666667,0.021124361580642854,60,-0.061605801083333356,0.02143097263371911,60,peaceful_calm,1,0,neutral
750.0,0.26677078699999995,0.029436509694925634,60,0.08772051850000001,0.015402987454912528,60,happy_energetic,1,1,neutral
756.0,0.3812976466666667,0.01063578475723139,60,0.24733432333333333,0.027213236847456954,60,happy_energetic,1,1,happy
757.0,0.32096038500000007,0.010992220917173275,60,0.17794900916666662,0.06296480552482674,60,happy_energetic,1,1,happy
758.0,0.18605663733333339,0.018069218891354513,60,0.09799480383333334,0.01392531640993842,60,happy_energetic,1,1,neutral
759.0,0.2495390968333333,0.009269808247394604,60,0.36623148333333333,0.0222413692141631,60,happy_energetic,1,1,neutral
763.0,0.15513557001666667,0.04024225504360217,60,-0.1096294553333333,0.016735737798401505,60,peaceful_calm,1,0,neutral
764.0,0.5185701650000001,0.02287686551939044,60,0.37615381156666666,0.036223058595376056,60,happy_energetic,1,1,happy
767.0,0.3123760726666667,0.024661095257134863,60,0.161381405,0.010421344049008666,60,happy_energetic,1,1,happy
769.0,-0.058768869999999994,0.014691370012224864,60,0.43287306666666664,0.036668759315942996,60,angry_energetic,0,1,neutral
773.0,-0.013393795000000003,0.00895019503460539,60,-0.13767997283333333,0.02647736507977289,60,sad_calm,0,0,neutral
775.0,0.0073780795,0.023475059422225004,60,-0.23639317583333336,0.030733920683526386,60,peaceful_calm,1,0,neutral
776.0,1.742166666666746e-05,0.030547115743220297,60,-0.08764540333333334,0.01400941872717502,60,peaceful_calm,1,0,neutral
777.0,0.07320151066666666,0.05747593504697031,60,0.4337312833333334,0.020186046637130042,60,happy_energetic,1,1,neutral
779.0,0.041276638666666664,0.04736250324699021,60,-0.209249881,0.05664150548833605,60,peaceful_calm,1,0,neutral
780.0,0.2714788255,0.04348210971499272,60,0.15837547666666665,0.01641126744466909,60,happy_energetic,1,1,neutral
781.0,0.2747812648333333,0.16104556721511193,60,-0.04748594132383333,0.06499312394511371,60,peaceful_calm,1,0,neutral
782.0,-0.08945056258333332,0.027535254134273646,60,0.4186447596666667,0.0493697545183423,60,angry_energetic,0,1,neutral
784.0,0.08921016578333332,0.06106070983878489,60,-0.19499159166666666,0.036684341987526015,60,peaceful_calm,1,0,neutral
787.0,0.20790277528333337,0.006019063561081344,60,0.30083676860999997,0.019981784623217824,60,happy_energetic,1,1,neutral
789.0,0.08987128166666666,0.06407037431372758,60,-0.09592999666666668,0.009976217086467306,60,peaceful_calm,1,0,neutral
790.0,0.132519319,0.031127324839606903,60,0.5394758500000001,0.026897558609673734,60,happy_energetic,1,1,neutral
791.0,0.03642255433333333,0.027128437938886956,60,-0.279861775,0.016320875168820092,60,peaceful_calm,1,0,neutral
794.0,-0.10643681133333334,0.034153091231202255,60,-0.46555604333333334,0.0064603750633733,60,sad_calm,0,0,neutral
795.0,-0.21407671883333332,0.01658547784074852,60,-0.33846141166666666,0.020766526775358875,60,sad_calm,0,0,neutral
796.0,0.11019511050000001,0.04950921222102315,60,0.1349952941,0.02441792080371826,60,happy_energetic,1,1,neutral
797.0,0.25623626499999996,0.025431181100156196,60,0.09331810000000001,0.006577986617752681,60,happy_energetic,1,1,neutral
798.0,0.07721378866666667,0.014533072958615056,60,0.2888632949215,0.005285311438148688,60,happy_energetic,1,1,neutral
799.0,0.1426762168333333,0.017228608315253875,60,-0.032290720499999995,0.023378301294209366,60,peaceful_calm,1,0,neutral
800.0,0.0005095268333333333,0.007774265927036133,60,0.027672793333333334,0.006698967907866273,60,happy_energetic,1,1,neutral
801.0,-0.35340538256666676,0.049221983500698056,60,-0.3101635183333334,0.058684985936536586,60,sad_calm,0,0,sad
804.0,0.3765298450000001,0.017000247184491418,60,0.3318299413333333,0.007716976569929977,60,happy_energetic,1,1,happy
805.0,-0.1900664883333333,0.03443606631317952,60,-0.5282018616666667,0.02249016672649102,60,sad_calm,0,0,neutral
806.0,0.39372920333333333,0.04854309644552273,60,0.40042755,0.008337027901366685,60,happy_energetic,1,1,happy
807.0,0.16557485618333337,0.025246090078152896,60,0.025943639833333334,0.03293303988677285,60,happy_energetic,1,1,neutral
808.0,-0.08439978666666666,0.03809618736722047,60,-0.3245896706216666,0.03345749688313642,60,sad_calm,0,0,neutral
810.0,0.31959315014999995,0.021262932382011823,60,0.3389420543333334,0.07692048684354902,60,happy_energetic,1,1,happy
811.0,-0.013726755416666668,0.029012968865841173,60,-0.10005034333333333,0.030823488887742553,60,sad_calm,0,0,neutral
813.0,0.2601016718,0.0065582332171622145,60,-0.038995535,0.029165095233531155,60,peaceful_calm,1,0,neutral
814.0,0.17214701450000003,0.019325340543950874,60,0.3546753443333333,0.023304964195623175,60,happy_energetic,1,1,neutral
815.0,0.3360529667333333,0.02876231033496829,60,0.34634293966666674,0.03414690774950996,60,happy_energetic,1,1,happy
818.0,0.44016150666666665,0.023928019510341614,60,0.32775899666666664,0.015577085350635686,60,happy_energetic,1,1,happy
819.0,0.19687173083333329,0.030046350953470056,60,-0.049549431166666665,0.03072145717745797,60,peaceful_calm,1,0,neutral
820.0,0.27497410305000003,0.029326732418804822,60,0.25941000833333333,0.0629918802845528,60,happy_energetic,1,1,neutral
823.0,0.014498518166666663,0.028436158095658276,60,0.10367480866666669,0.03973223192835163,60,happy_energetic,1,1,neutral
824.0,0.42698441283333344,0.022698852230600055,60,0.50498072605,0.06778413048702928,60,happy_energetic,1,1,happy
825.0,0.25133898083333334,0.021188114989139726,60,0.06923510950000002,0.04271309142587455,60,happy_energetic,1,1,neutral
826.0,0.055599266666666675,0.0384613020573956,60,-0.09985725033333333,0.01028918947351231,60,peaceful_calm,1,0,neutral
829.0,-0.019320629000000002,0.028345609064832286,60,-0.32918690166666664,0.01289680704482692,60,sad_calm,0,0,neutral
830.0,0.28473471666666667,0.010887315007677005,60,0.3281148033333333,0.010254901584591417,60,happy_energetic,1,1,neutral
831.0,0.27677291000000004,0.04158447703811965,60,0.12429308016666665,0.04349300177331784,60,happy_energetic,1,1,neutral
833.0,0.24286621116666668,0.031227113340145347,60,0.14854728443333337,0.05527789244454721,60,happy_energetic,1,1,neutral
834.0,-0.11240520316666668,0.036781926261646655,60,-0.23076889223333336,0.12591241017203794,60,sad_calm,0,0,neutral
836.0,0.22473471783333332,0.01941195612040314,60,0.3747892393333334,0.10097527886564751,60,happy_energetic,1,1,neutral
839.0,-0.11726356783333333,0.028136066281563663,60,0.09084320216666669,0.012289133873901787,60,angry_energetic,0,1,neutral
841.0,-0.07979995733333337,0.04548375494812875,60,0.003567332716666667,0.02796492440650412,60,angry_energetic,0,1,neutral
844.0,-0.24597581000000002,0.010235875331103834,60,-0.22386741666666668,0.017485175821793316,60,sad_calm,0,0,neutral
845.0,0.0980356,0.023414289062877822,60,-0.0006114255000000002,0.03213754948161363,60,peaceful_calm,1,0,neutral
846.0,-0.02662150491666667,0.0721856733947861,60,0.22496264483333336,0.09859866085177285,60,angry_energetic,0,1,neutral
848.0,-0.3305868613333334,0.04092762664200375,60,-0.4788619866666667,0.03792279921977221,60,sad_calm,0,0,sad
850.0,-0.38217377166666666,0.016537667566549324,60,-0.22993306018333332,0.05116443002929451,60,sad_calm,0,0,sad
851.0,-0.08468502168333332,0.014608412909021679,60,0.11002533909999998,0.019726804703596907,60,angry_energetic,0,1,neutral
852.0,-0.0752266005,0.01802632763098726,60,-0.10558558518333334,0.04313290875292413,60,sad_calm,0,0,neutral
854.0,-0.17513932766666668,0.02088019386552125,60,-0.37552183050000004,0.02155296387373481,60,sad_calm,0,0,neutral
855.0,-0.019663234183333333,0.020183493429648584,60,-0.30829880983333324,0.01965163251138791,60,sad_calm,0,0,neutral
856.0,0.2436040385,0.021519401830951284,60,0.4583317333333332,0.014319713530498981,60,happy_energetic,1,1,neutral
857.0,0.1328519845,0.01996190899675366,60,0.03718089583333333,0.05405226851519916,60,happy_energetic,1,1,neutral
858.0,-0.042649793000000005,0.05975058740135097,60,-0.00981136533333333,0.019783623703212332,60,sad_calm,0,0,neutral
859.0,0.07181274666666668,0.035952068367308514,60,-0.14130338333333334,0.017515478344445015,60,peaceful_calm,1,0,neutral
860.0,0.32122564333333337,0.023227435192693765,60,0.3403075985,0.013412221150351995,60,happy_energetic,1,1,happy
863.0,0.38849428399999997,0.040925625198192685,60,0.33191795999999996,0.031889218907671595,60,happy_energetic,1,1,happy
864.0,0.202806921,0.009562282962855278,60,0.21458625101000003,0.007660116150254255,60,happy_energetic,1,1,neutral
865.0,-0.12637315128333332,0.015212696592455392,60,-0.46125402333333343,0.008728108102110234,60,sad_calm,0,0,neutral
866.0,0.052727529483333334,0.04510384347925379,60,0.295328807,0.02938773349566308,60,happy_energetic,1,1,neutral
867.0,0.39656135499999995,0.025294963766828008,60,0.13978698666666667,0.016285184074197285,60,happy_energetic,1,1,happy
869.0,-0.04196532716666667,0.04178126245800706,60,-0.39675959499999996,0.011902671126718084,60,sad_calm,0,0,neutral
871.0,-0.05873809783333335,0.030592388113228813,60,0.27995605233333337,0.020316423697671823,60,angry_energetic,0,1,neutral
872.0,0.30471820971833335,0.05094784227087282,60,-0.3021843244333334,0.009814993437305988,60,peaceful_calm,1,0,happy
873.0,0.35198395399999993,0.05019824837307139,60,0.40080635500000006,0.0237455504593136,60,happy_energetic,1,1,happy
874.0,-0.10995490233333333,0.01742381906751487,60,0.42836620833333333,0.012727213170922267,60,angry_energetic,0,1,neutral
876.0,0.40858394011000004,0.024130799921829933,60,0.5602921726666666,0.052451344907132866,60,happy_energetic,1,1,happy
879.0,0.20887163433333333,0.018263729971827805,60,0.1528040916666667,0.02995579361704116,60,happy_energetic,1,1,neutral
880.0,-0.052519041,0.08077418991886937,60,0.019129233333333332,0.008567058364002327,60,angry_energetic,0,1,neutral
882.0,0.1042055771833333,0.10154551953695987,60,0.16280289401666664,0.09557963632582535,60,happy_energetic,1,1,neutral
884.0,0.03217501400000001,0.08200616436078828,60,0.25546096166666665,0.061067688791995645,60,happy_energetic,1,1,neutral
886.0,0.07504731999999999,0.017130159652902637,60,0.2159706425,0.014222043827268126,60,happy_energetic,1,1,neutral
887.0,0.16040771116666666,0.029067114906962763,60,0.10596226033333336,0.05538627081540726,60,happy_energetic,1,1,neutral
889.0,0.5501978983333333,0.02994487496469967,60,0.5764432,0.007506277097203382,60,happy_energetic,1,1,happy
890.0,-0.2457188568333333,0.019131244286796703,60,-0.3285296463333334,0.05484132459931403,60,sad_calm,0,0,neutral
891.0,0.07944658788333334,0.012185042322963581,60,-0.10893096331666666,0.021896909065559467,60,peaceful_calm,1,0,neutral
892.0,-0.2321108986666667,0.05200926561642748,60,-0.0018897468333333334,0.01344530593865786,60,sad_calm,0,0,neutral
893.0,-0.2633262315,0.029626678540476195,60,0.6242458946666666,0.02337701910034892,60,angry_energetic,0,1,neutral
897.0,-0.10311195400000002,0.01724734625775351,60,0.05187498833333334,0.07511641287331305,60,angry_energetic,0,1,neutral
898.0,0.07324596923333333,0.03538817811202236,60,0.3855457984999999,0.04182427752955412,60,happy_energetic,1,1,neutral
899.0,0.29483689766666665,0.0774439591245395,60,0.21622098833333334,0.03237932654167929,60,happy_energetic,1,1,neutral
902.0,-0.30418229999999996,0.01576669799535295,60,0.4958875011666667,0.012625706146980994,60,angry_energetic,0,1,sad
903.0,0.18173208450000003,0.01947727216557993,60,0.278872612,0.0310197486348808,60,happy_energetic,1,1,neutral
904.0,-0.196182973,0.013162618580617269,60,0.21306126248333332,0.011281436670248113,60,angry_energetic,0,1,neutral
908.0,0.12364723966666667,0.008975363496711424,60,0.19923223683333333,0.007716481500258065,60,happy_energetic,1,1,neutral
909.0,0.2117354558333333,0.05582532365675826,60,0.34252104166666675,0.07824519195109966,60,happy_energetic,1,1,neutral
910.0,0.42760243226666667,0.026223622579020122,60,0.5087331125,0.03414308522704198,60,happy_energetic,1,1,happy
911.0,-0.07816914,0.031163550098243512,60,0.5269548333333334,0.021037990865072846,60,angry_energetic,0,1,neutral
913.0,-0.24844424451666666,0.0398964201566701,60,0.06889822733333333,0.026527930911963014,60,angry_energetic,0,1,neutral
915.0,0.13575093666666668,0.019157617809372567,60,0.05527452733333333,0.02254276563088573,60,happy_energetic,1,1,neutral
921.0,0.32628796320000003,0.0123669227527598,60,0.23675177100000003,0.02334526189288508,60,happy_energetic,1,1,happy
924.0,0.3251399761666667,0.02750385019509899,60,0.2785087688333333,0.03968936742500074,60,happy_energetic,1,1,happy
925.0,-0.1384274665,0.020480806450094178,60,-0.05866610566666666,0.007929988334642191,60,sad_calm,0,0,neutral
926.0,0.0352092017,0.06865329010281063,60,-0.24273900849999996,0.07453056420850057,60,peaceful_calm,1,0,neutral
928.0,-0.2881953338,0.025398936667787936,60,0.11738857799999998,0.007599894784593356,60,angry_energetic,0,1,neutral
931.0,0.4058688016666666,0.037444370685544945,60,0.4544003516666667,0.03879029953313711,60,happy_energetic,1,1,happy
932.0,-0.023310956666666667,0.020542064662924926,60,-0.08247929116666668,0.028523150767048634,60,sad_calm,0,0,neutral
